"";"volumeInfo.title";"volumeInfo.publisher";"volumeInfo.publishedDate";"volumeInfo.description";"volumeInfo.pageCount";"volumeInfo.printType";"volumeInfo.categories";"volumeInfo.maturityRating";"volumeInfo.allowAnonLogging";"volumeInfo.contentVersion";"volumeInfo.language";"volumeInfo.previewLink";"volumeInfo.infoLink";"volumeInfo.canonicalVolumeLink";"volumeInfo.subtitle";"volumeInfo.authors";"volumeInfo.averageRating";"volumeInfo.ratingsCount";"volumeInfo.readingModes.text";"volumeInfo.readingModes.image";"volumeInfo.imageLinks.smallThumbnail";"volumeInfo.imageLinks.thumbnail";"volumeInfo.panelizationSummary.containsEpubBubbles";"volumeInfo.panelizationSummary.containsImageBubbles"
"201";"Actes";NA;"1927";NA;NA;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=txYPAQAAIAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=201&source=gbs_api";"http://books.google.fr/books?id=txYPAQAAIAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Actes.html?hl=&id=txYPAQAAIAAJ";NA;"";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=txYPAQAAIAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=txYPAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
"202";"Recherches agronomiques";NA;NA;NA;NA;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=aa0QAQAAMAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=202&source=gbs_api";"http://books.google.fr/books?id=aa0QAQAAMAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Recherches_agronomiques.html?hl=&id=aa0QAQAAMAAJ";"sommaire des résultats";"";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=aa0QAQAAMAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=aa0QAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
"203";"Cahiers d'économie et sociologie rurales";NA;"2001";NA;NA;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=jlA9AAAAYAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=203&source=gbs_api";"http://books.google.fr/books?id=jlA9AAAAYAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Cahiers_d_%C3%A9conomie_et_sociologie_rurale.html?hl=&id=jlA9AAAAYAAJ";NA;"";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=jlA9AAAAYAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=jlA9AAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
"204";"Monographie de la province du Kasaï-Occidental";NA;"1998";NA;314;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=TK26AAAAIAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=204&source=gbs_api";"http://books.google.fr/books?id=TK26AAAAIAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Monographie_de_la_province_du_Kasa%C3%AF_Occ.html?hl=&id=TK26AAAAIAAJ";NA;"";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=TK26AAAAIAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=TK26AAAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
"205";"Evaluation des centrales d'informations";NA;"1997";NA;101;"BOOK";"Agricultural productivity";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=JqG6AAAAIAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=205&source=gbs_api";"http://books.google.fr/books?id=JqG6AAAAIAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Evaluation_des_centrales_d_informations.html?hl=&id=JqG6AAAAIAAJ";NA;"Projet DIAPER III.,Permanent Inter-State Committee for Drought Control in the Sahel";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=JqG6AAAAIAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=JqG6AAAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
"206";"Éléments pour une politique des mutations professionnelles en agriculture";NA;"1967";NA;183;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"1.1.1.0.preview.0";"fr";"http://books.google.fr/books?id=0sw9AAAAYAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=206&source=gbs_api";"http://books.google.fr/books?id=0sw9AAAAYAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/%C3%89l%C3%A9ments_pour_une_politique_des_mutati.html?hl=&id=0sw9AAAAYAAJ";NA;"Association nationale pour les mutations professionnelles en agriculture";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=0sw9AAAAYAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=0sw9AAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
"207";"Agriculture marocaine et protectorat";NA;"1947";NA;161;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"0.1.1.0.preview.0";"fr";"http://books.google.fr/books?id=xBRBAAAAIAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=207&source=gbs_api";"http://books.google.fr/books?id=xBRBAAAAIAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Agriculture_marocaine_et_protectorat.html?hl=&id=xBRBAAAAIAAJ";NA;"Henry Fazy";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=xBRBAAAAIAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=xBRBAAAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
"208";"Documents techniques";NA;"1969";NA;NA;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=V3dQAAAAYAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=208&source=gbs_api";"http://books.google.fr/books?id=V3dQAAAAYAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Documents_techniques.html?hl=&id=V3dQAAAAYAAJ";NA;"Ma<U+02BB>had al-Qawmi lil-Bu<U+1E25>uth al-Zira<U+02BB>iyah al-Tunisiyah";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=V3dQAAAAYAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=V3dQAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
"209";"Crise agraire et attitude religieuse chez Hésiode";NA;"1963";NA;63;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=0HAtAAAAIAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=209&source=gbs_api";"http://books.google.fr/books?id=0HAtAAAAIAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Crise_agraire_et_attitude_religieuse_che.html?hl=&id=0HAtAAAAIAAJ";NA;"Marcel Detienne";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=0HAtAAAAIAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=0HAtAAAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
"210";"Bulletin signalétique 380";NA;"1974";NA;NA;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"0.0.1.0.preview.0";"fr";"http://books.google.fr/books?id=1Fxz9kzv5JsC&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=210&source=gbs_api";"http://books.google.fr/books?id=1Fxz9kzv5JsC&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Bulletin_signal%C3%A9tique_380.html?hl=&id=1Fxz9kzv5JsC";"Agronomie, zootechnie, phytopathologie, industries alimentaires";"";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=1Fxz9kzv5JsC&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=1Fxz9kzv5JsC&printsec=frontcover&img=1&zoom=1&source=gbs_api";FALSE;FALSE
"211";"La terre et les paysans en France et en Grande-Bretagne";NA;"1998";NA;NA;"BOOK";"History";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=xAbtAAAAMAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=211&source=gbs_api";"http://books.google.fr/books?id=xAbtAAAAMAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/La_terre_et_les_paysans_en_France_et_en.html?hl=&id=xAbtAAAAMAAJ";"du début du XVIIe siècle à la fin du XVIIIe siècle";"Jean-Michel Chevet";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=xAbtAAAAMAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=xAbtAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
"212";"Pemberitaan";NA;"1927";NA;NA;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"preview-1.0.0";"ms";"http://books.google.fr/books?id=ODFIAAAAYAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=212&source=gbs_api";"http://books.google.fr/books?id=ODFIAAAAYAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Pemberitaan.html?hl=&id=ODFIAAAAYAAJ";NA;"Balai Besar Penjelidikan Pertanian";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=ODFIAAAAYAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=ODFIAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
"213";"Traité d'agronomie";"éditions Paléo";"2008-01-01";NA;377;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=pWUfAQAAIAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=213&source=gbs_api";"http://books.google.fr/books?id=pWUfAQAAIAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Trait%C3%A9_d_agronomie.html?hl=&id=pWUfAQAAIAAJ";NA;"Columelle";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=pWUfAQAAIAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=pWUfAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
"214";"Ferme de Montigny";NA;"1899";NA;75;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"0.1.0.0.preview.0";"fr";"http://books.google.fr/books?id=htc0AQAAIAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=214&source=gbs_api";"http://books.google.fr/books?id=htc0AQAAIAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Ferme_de_Montigny.html?hl=&id=htc0AQAAIAAJ";NA;"A. du Luart";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=htc0AQAAIAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=htc0AQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
"215";"Advancing Frontiers of Plant Sciences";NA;"1963";NA;NA;"BOOK";"Botany";"NOT_MATURE";FALSE;"1.1.1.0.preview.0";"en";"http://books.google.fr/books?id=PyIrAQAAIAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=215&source=gbs_api";"http://books.google.fr/books?id=PyIrAQAAIAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Advancing_Frontiers_of_Plant_Sciences.html?hl=&id=PyIrAQAAIAAJ";NA;"Raghu Vira,Lokesh Chandra";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=PyIrAQAAIAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=PyIrAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
"216";"L'agriculture des Philippines";"Les Indes savantes";"2002";NA;133;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=_hvbAAAAMAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=216&source=gbs_api";"http://books.google.fr/books?id=_hvbAAAAMAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/L_agriculture_des_Philippines.html?hl=&id=_hvbAAAAMAAJ";"La plaine centrale : histoire et perspectives";"Camille de Lataillade,Alexandre Dumontier,Nicolas Grondard";5;1;FALSE;FALSE;"http://books.google.com/books/content?id=_hvbAAAAMAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=_hvbAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
"217";"Journal of the College of Agriculture, Hokkaido Imperial University, Sapporo, Japan";NA;"1926";NA;NA;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"1.1.1.0.preview.0";"en";"http://books.google.fr/books?id=7AokAQAAIAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=217&source=gbs_api";"http://books.google.fr/books?id=7AokAQAAIAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Journal_of_the_College_of_Agriculture_Ho.html?hl=&id=7AokAQAAIAAJ";NA;"";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=7AokAQAAIAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=7AokAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
"218";"Une ferme en Vendée angevine";NA;"1899";NA;76;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"0.1.0.0.preview.0";"fr";"http://books.google.fr/books?id=zTg0AQAAIAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=218&source=gbs_api";"http://books.google.fr/books?id=zTg0AQAAIAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Une_ferme_en_Vend%C3%A9e_angevine.html?hl=&id=zTg0AQAAIAAJ";NA;"Charles Mazier le Roy";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=zTg0AQAAIAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=zTg0AQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
"219";"Monographie de la province du Nord-Kivu";NA;"1998";NA;306;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=zK66AAAAIAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=219&source=gbs_api";"http://books.google.fr/books?id=zK66AAAAIAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Monographie_de_la_province_du_Nord_Kivu.html?hl=&id=zK66AAAAIAAJ";NA;"";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=zK66AAAAIAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=zK66AAAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
"220";"Histoire de l'alimentation végétale";NA;"1932";NA;663;"BOOK";"Food";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=AypEAAAAYAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=220&source=gbs_api";"http://books.google.fr/books?id=AypEAAAAYAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Histoire_de_l_alimentation_v%C3%A9g%C3%A9tale.html?hl=&id=AypEAAAAYAAJ";"depuis la préhistoire jusqu'à nos jours";"Adam Maurizio";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=AypEAAAAYAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=AypEAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
"221";"Yearbook of Food and Agriculture Statistics";NA;"1955";NA;NA;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"preview-1.0.0";"en";"http://books.google.fr/books?id=toK5AAAAIAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=221&source=gbs_api";"http://books.google.fr/books?id=toK5AAAAIAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Yearbook_of_Food_and_Agriculture_Statist.html?hl=&id=toK5AAAAIAAJ";"Annuaire de Statistiques Agricoles Et Alimentaires";"";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=toK5AAAAIAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=toK5AAAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
"222";"Revue d'Oka";NA;"1957";NA;NA;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"1.1.1.0.preview.0";"fr";"http://books.google.fr/books?id=w_ZEAAAAYAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=222&source=gbs_api";"http://books.google.fr/books?id=w_ZEAAAAYAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Revue_d_Oka.html?hl=&id=w_ZEAAAAYAAJ";NA;"";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=w_ZEAAAAYAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=w_ZEAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
"223";"Education et productivité des agriculteurs";NA;"2003";NA;68;"BOOK";"Technology & Engineering";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=42cfAQAAIAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=223&source=gbs_api";"http://books.google.fr/books?id=42cfAQAAIAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Education_et_productivit%C3%A9_des_agriculte.html?hl=&id=42cfAQAAIAAJ";"cas des producteurs céréaliers du Burkina Faso";"Abdoulaye Zonon";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=42cfAQAAIAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=42cfAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
"224";"Exploitation agricole et politique des structures";NA;"1969";NA;313;"BOOK";"Agricultural laws and legislation";"NOT_MATURE";FALSE;"0.0.1.0.preview.0";"fr";"http://books.google.fr/books?id=cAk9AAAAYAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=224&source=gbs_api";"http://books.google.fr/books?id=cAk9AAAAYAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Exploitation_agricole_et_politique_des_s.html?hl=&id=cAk9AAAAYAAJ";NA;"Georges Bobin";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=cAk9AAAAYAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=cAk9AAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
"225";"Croissance démographique et production agricole au Rwanda";NA;"1991";NA;72;"BOOK";"Agricultural productivity";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=nBsLAQAAMAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=225&source=gbs_api";"http://books.google.fr/books?id=nBsLAQAAMAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Croissance_d%C3%A9mographique_et_production.html?hl=&id=nBsLAQAAMAAJ";"impossible adéquation?";"Laurien Uwizeyimana";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=nBsLAQAAMAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=nBsLAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
"226";"La Terre marocaine";NA;"1953";NA;NA;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"0.1.0.0.preview.0";"fr";"http://books.google.fr/books?id=PRZGAAAAYAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=226&source=gbs_api";"http://books.google.fr/books?id=PRZGAAAAYAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/La_Terre_marocaine.html?hl=&id=PRZGAAAAYAAJ";NA;"";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=PRZGAAAAYAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=PRZGAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
"227";"L'Agronomie Tropicale";NA;"1951";NA;NA;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=5oLNAAAAMAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=227&source=gbs_api";"http://books.google.fr/books?id=5oLNAAAAMAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/L_Agronomie_Tropicale.html?hl=&id=5oLNAAAAMAAJ";NA;"";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=5oLNAAAAMAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=5oLNAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
"228";"Rapport général sur les travaux de la III. section";NA;"1947";NA;NA;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"0.1.1.0.preview.0";"fr";"http://books.google.fr/books?id=YOhNAAAAYAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=228&source=gbs_api";"http://books.google.fr/books?id=YOhNAAAAYAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Rapport_g%C3%A9n%C3%A9ral_sur_les_travaux_de_la.html?hl=&id=YOhNAAAAYAAJ";NA;"Centre national de recherches herbagères et fourragères";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=YOhNAAAAYAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=YOhNAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
"229";"Scientia Agriculturae Bohemoslovaca";NA;"1991";NA;NA;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"1.1.1.0.preview.0";"en";"http://books.google.fr/books?id=8NBKAAAAYAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=229&source=gbs_api";"http://books.google.fr/books?id=8NBKAAAAYAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Scientia_Agriculturae_Bohemoslovaca.html?hl=&id=8NBKAAAAYAAJ";NA;"";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=8NBKAAAAYAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=8NBKAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
"230";"Schema du plan general de mise en valeur de la vallée de la Medjerda";NA;"196?";NA;32;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"1.1.1.0.preview.0";"fr";"http://books.google.fr/books?id=n7s0AAAAIAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=230&source=gbs_api";"http://books.google.fr/books?id=n7s0AAAAIAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Schema_du_plan_general_de_mise_en_valeur.html?hl=&id=n7s0AAAAIAAJ";NA;"Tunisia. Office de la mise en valeur de la vallée de la Medjerda";NA;NA;FALSE;FALSE;NA;NA;NA;NA
"231";"Rites et rythmes agraires";NA;"1991";NA;156;"BOOK";"Technology & Engineering";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=jTofAQAAIAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=231&source=gbs_api";"http://books.google.fr/books?id=jTofAQAAIAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Rites_et_rythmes_agraires.html?hl=&id=jTofAQAAIAAJ";"séminaire de recherche";"Marie-Claire Cauvin";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=jTofAQAAIAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=jTofAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
