"","text","genre"
"154","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Fille spirituelle de Kay Scarpetta et de Bridget Jones, Alice Allevi est interne en dernière année de médecine légale à Rome. Lorsque l’écrivain Konrad Azais est retrouvé mort, l’inspecteur Calligaris confie sans hésiter l’affaire à celle qu’il considère comme une inspectrice hors pair. Alice se jette corps et âme dans l’enquête et dans l’œuvre d’Azais. Persuadé que la personnalité lunaire de la jeune femme aidera les langues à se délier, Calligaris l'envoie sur le terrain interroger les proches de la victime. Peu auparavant, Azais avait envoyé une lettre à ses enfants, dans laquelle il leur annonçait qu’il comptait les déshériter au profit d’une inconnue. Alice ne tarde pas à découvrir que l’auteur de La Cupidité de Desziderius Horvath entretenait des relations complexes avec feu Olivier Volange, son meilleur ami de jeunesse et écrivain raté... Une héroïne italienne irrésistible de fraîcheur. Un véritable phénomène en Italie !     
    
  
  
  
  
  
  
  

  
  ","Policier"
"155","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Dans la vie, il y a les bons et les méchants, et il y a les autres. Baptiste Dupré est un homme atypique. Les codes classiques de la morale ne lui inspirent rien, il est libre et affranchi, c’est un joueur. Rien ne le définit mieux que le jeu, l’adrénaline, le coup de poker qui vient rompre l’équilibre fragile d’une partie. Ne craignant ni le hasard ni la concurrence, sa confiance lui a rapidement permis de venir à bout de tous les obstacles dressés sur son chemin. C’est ainsi qu’il a construit sa carrière d’avocat et gagné le cœur de sa femme. Mais après quelques années, Baptiste finit par s’ennuyer ferme. Les jours qui se succèdent lui semblent devenus ternes et répétitifs. Jusqu’au soir où il croise enfin un adversaire à sa mesure. Et qu’il se lance dans un pari terriblement risqué…Dernière Donne est le premier roman de l’auteur du Club des incorrigibles optimistes et de La Vie rêvée d’Ernesto G. Un roman noir implacable inspiré, en partie, de faits réels.Nouvelle édition. Prix Michel-Lebrun du roman policier.     
    
  
  
  
  
  
  
  

  
  ","Policier"
"156","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Le Cheval pâle (1961) : Dans un bistrot de Chelsea, deux jeunes filles se crêpent le chignon. Témoin de la scène, l’écrivain Mark Easterbrook apprend peu après le décès de l’une d’elles, Thomasina Tuckerton. Son nom figure également sur une liste découverte dans la chaussure d’un prêtre, assassiné après avoir recueilli la confession d’une vieille dame. Toutes les pistes mènent Easterbrook à l’auberge du Cheval Pâle…Le Cheval à bascule (1973) : En rangeant des livres d'enfants dans le grenier de leur nouvelle maison, Tommy et Tuppence Beresford tombent sur une édition de La Flèche noire, de Stevenson. Des lettres soulignées forment une phrase mystérieuse : « Mary Jordan n'est pas morte de mort naturelle, c'est l'un de nous qui l'a tuée. »Pas de temps mort ni de balade au trot avec la « duchesse de la mort ». Même un cheval de bois peut cacher un crime. Il est plus prudent d’enfourcher sa monture et de partir au galop…     
    
  
  
  
  
  
  
  

  
  ","Policier"
"157","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           1981, Irlande du Nord. Bobby Sands vient de mourir. Le pays est sous haute tension, Belfast à feu et à sang. A Carrickfergus, deux homosexuels sont tués, main gauche arrachée. La piste d’un serial killer semble évidente. Mais le sergent Sean Duffy sait que les apparences sont souvent trompeuses, lui qui incarne un paradoxe en Ulster : il est flic et catholique. McKinty réussit le pari de faire vivre la violence de la guerre civile en même temps qu’il nous entraîne au cœur d'une enquête palpitante, maniée avec l’humour noir si cher aux Irlandais.Quant au suspense… McKinty est un maître. Il nous fait entrevoir une issue, puis une autre… jusqu’à l’ultime, sidérante. Isabelle Bordes, Ouest France.Ce premier volet d’une prometteuse trilogie nous entraîne dans les spectaculaires rebondissements d’un effrayant billard à trois bandes, où rien – sinon la mort – n’est conforme aux apparences. Explosif. Philippe Blanchet, Le Figaro.     
    
  
  
  
  
  
  
  

  
  ","Policier"
"158","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Abandonnée par son mari, Lisa Trammel ne peut plus payer ses mensualités d'emprunt immobilier, et la Westland National Bank menace de saisir sa maison. Lisa est si révoltée par l'épidémie de saisies liée à la crise des subprimes qu'elle manifeste souvent et violemment devant la banque. Son avocat, Mickey Haller, espère gagner du temps en faisant traîner la procédure. Mais le dossier se corse quand Mitchell Bondurant, un cadre dirigeant de la Westland, est retrouvé mort dans le parking de son agence. Lisa est accusée du meurtre. Au fur et à mesure qu'il monte un système de défense bien hasardeux, Haller découvre un certain nombre d'éléments qui l'amènent à douter de sa cliente et de lui-même, et ce, jusqu’au verdict. Un magnifique polar de procédure imbriqué dans la crise des subprimes dont les Etats-Unis et le monde continuent de subir les désastreuses conséquences.     
    
  
  
  
  
  
  
  

  
  ","Policier"
"159","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
              
    
  
  
  
  
  
  
  

  
  ","Policier"
"160","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Avril 1926. A Hanovre, dans un pays encore meurtri par la guerre et le « traité de la honte », a lieu le premier championnat motocycliste d'Allemagne. Parmi les pilotes, l’aristocrate Falk von Dronte et Arno Lamprecht, un vétéran de la guerre. Trois ans plus tôt, von Dronte a exécuté un traître à la patrie, dont le corps décapité vient d’être retrouvé et exhumé. Depuis il est en butte aux soupçons du commanditaire devenu nerveux. Quant à Lamprecht, il essaie d’oublier dans la vitesse, l’alcool et le jeu, la terrible vision du cadavre sans tête de sa femme. Deux hommes dans le collimateur de la police, prêts à tout pour sauver leur honneur, s’affrontent dans une Allemagne en crise où le nazisme prend peu à peu racine.C'est totalement original, à contre-courant des tendances du polar moderne. François Forestier, Le Nouvel Observateur.Duel de motards sur fond de nazisme levant… Roger Martin, L’Humanité.     
    
  
  
  
  
  
  
  

  
  ","Policier"
"161","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Il y a un quart d’heure à peine que Mme Romond, la grosse toujours en négligé, a lavé son seuil de deux marches et sa portion de trottoir. Si bien que devant sa maison il y a un rectangle bien dessiné de pavés qui paraissent noirs et qui reluisent. La semaine passée, l’agent de police est allé de maison en maison pour rappeler aux gens qu’ils devaient arracher l’herbe entre les pavés et, pendant toute une journée, on a entendu le crissement des couteaux sur la pierre.     
    
  
  
  
  
  
  
  

  
  ","Policier"
"162","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Keye Street, ex-profileuse du FBI devenue enquêtrice privée, n'a pas perdu le goût du danger. Quand un tueur en série sème la terreur à Atlanta, le chef de la police fait appel à elle. Face à un inconnu qui assassine et mutile sauvagement ses victimes avant d'annoncer ses crimes par lettre aux médias, Keye, munie de son Glock 10 mm et de son intelligence, se lance dans une chasse à l'homme infernale. Mais très vite, de chasseur, elle devient gibier. Arrivera-t-elle à trouver le meurtrier avant qu'il ne la trouve ?Amanda Kyle Williams fait une entrée explosive dans l'univers du suspense avec Keye Street, détective aussi futée que déjantée. Une héroïne border-line, workaholic, féministe, libérée et très drôle. 20 minutes.Un thriller époustouflant, des rebondissements de bout en bout… Haletant. Viva. Un des meilleurs romans de serial killer de ces dernières années. Une reine du thriller est née. Carrefour savoirs.     
    
  
  
  
  
  
  
  

  
  ","Policier"
"163","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Daniel Magne, officier de police à Paris, est en voyage professionnel au Québec. Il représente la France dans un congrès qui va se tenir à Montréal et qui rassemblera les polices des pays francophones. Seul témoin du meurtre d’un de ses collègues canadiens et de l’enlèvement d’une femme, il est sollicité par l’inspecteur-chef Anatole Lachance de la Sûreté du Québec pour l’aider à identifier les assassins. Peu après, le corps supplicié de l’inconnue est découvert à l’entrée de la réserve mohawk de Kanawaghe sur la rive du Saint-Laurent. Avec sa coéquipière et compagne Lisa Heslin qui l’a rejoint, Magne se lance dans une enquête hors juridiction particulièrement délicate et périlleuse. Sans le savoir, ils viennent de mettre les pieds sur le territoire de l'un des criminels les plus dangereux du Canada.     
    
  
  
  
  
  
  
  

  
  ","Policier"
"164","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Barcelone. Un bar de quartier populaire, à l’aube. Epi, petite frappe notoire, fracasse le crâne de son ami Tanveer, puis s’enfuit retrouver Tiffany, la femme pour laquelle il a commis l’irréparable. Son frère, Álex, tente de le retrouver et de l’aider. Mais de quel secours peut être un ancien toxicomane schizophrène ? Soudain trop tard est le récit de la journée et de la nuit qui ont précédé le meurtre, et où tout a basculé. Sur fond de misère sociale, dans une ville touchée par la crise, émerge toute une galerie de petites gens marginalisés, personnages tragi comiques et terriblement touchants, occupés à survivre, entre optimisme et désespoir.Un roman noir ironique et réaliste par le nouveau grand nom du polar catalan, Carlos Zanón.Ses romans sont des bombes noires, au style travaillé et ciselé, aux personnages puissants et dans lesquels la ville de Barcelone n’est pas qu’un simple décor. Alibi.     
    
  
  
  
  
  
  
  

  
  ","Policier"
"165","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Le Flambeau (1933) : Une maison hantée, une religieuse qui tue à distance, un meurtre futur reflété dans un miroir, un signal rouge qui s’allume en nous en cas de danger… douze nouvelles d’Agatha Christie plus « fantastiques » que policières…La nuit qui ne finit pas (1967) : C’est sur le « Champ du gitan » que Michael Rogers a décidé de construire la maison de ses rêves et d’y vivre avec Ellie, l’amour de sa vie, qu’il vient d’épouser. Mais les mauvaises langues affirment que des romanichels ont jeté un sort sur cette lande qui fait face à la mer. Sorcellerie, magie, superstitions… la reine du crime et de la logique triomphante a préféré convoquer les esprits, des forces invisibles et maléfiques, pour nous faire frissonner.     
    
  
  
  
  
  
  
  

  
  ","Policier"
"166","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Dakota du Sud. Un bus dérape sur une route verglacée et s’encastre dans une congère. Ses passagers, des seniors, guidés par Jack Reacher, se réfugient à Bolton. Mais dans la prison de Bolton, c’est l’émeute. Un chef de gang de motards, arrêté pour trafic de drogue, attend son procès, tandis que ses bikers menacent d'enlever le seul témoin du deal. Reacher se retrouve embarqué dans une histoire où gangsters, flics corrompus, trafic de drogue international et tueur en liberté font bon ménage. Un problème pour l’ex-policier de la marine ? Pas sûr...Un bazar d’intrigues, pétri de recherche de laboratoire caché, de secret de l’armée, de témoin à protéger, de prison en alerte, dans un monde alourdi par la neige, paralysé par le froid, dans lequel Child place une tension dingue. Et même la resucée du compte à rebours de 61 heures fonctionne à merveille jusqu’à une fin explosive, qui nous laisse dans l’attente terrible d’une suite. Le Point.     
    
  
  
  
  
  
  
  

  
  ","Policier"
